estimand,metric_scale,stage,contrast_type,selection_method,target,grouping,omitted_group,leave_one_group_out_estimate,full_equal_group_estimate,change_from_full
selector_effect::raw_yes_minus_no::vision.late::logit_concept::target_1,raw_yes_minus_no,vision.late,selector_effect_by_target,logit_concept,1,class_id,92,-0.005629266852025896,-0.006393345424107141,0.0007640785720812449
selector_effect::raw_yes_minus_no::vision.late::logit_concept::target_1,raw_yes_minus_no,vision.late,selector_effect_by_target,logit_concept,1,class_id,99,-0.008252687382518794,-0.006393345424107141,-0.0018593419584116535
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,100,0.00549415482301012,0.004231158483663577,0.0012629963393465437
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,101,0.003754571489676787,0.004231158483663577,-0.0004765869939867898
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,102,0.008784085378565676,0.004231158483663577,0.004552926894902099
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,103,0.0005908810134863103,0.004231158483663577,-0.0036402774701772664
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,104,0.007436119108724406,0.004231158483663577,0.0032049606250608292
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,105,0.010129571489676787,0.004231158483663577,0.005898413006013211
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,107,-0.002266261843656546,0.004231158483663577,-0.006497420327320123
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,111,0.004041608526713824,0.004231158483663577,-0.00018954995694975274
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,117,0.0008124418600471574,0.004231158483663577,-0.0034187166236164194
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,118,2.5404823010120174e-05,0.004231158483663577,-0.004205753660653457
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,120,0.001979571489676787,0.004231158483663577,-0.00225158699398679
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,2,0.015199015934121232,0.004231158483663577,0.010967857450457655
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,294,0.007863946489676787,0.004231158483663577,0.0036327880060132104
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,295,0.0006642937118990096,0.004231158483663577,-0.003566864771764567
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,299,0.0024501733415286386,0.004231158483663577,-0.001780985142134938
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,305,0.004536274388227512,0.004231158483663577,0.00030511590456393494
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,306,0.0039837381563434535,0.004231158483663577,-0.0002474203273201232
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,308,-0.0012050639269898797,0.004231158483663577,-0.005436222410653457
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,309,0.0031561918600471572,0.004231158483663577,-0.0010749666236164195
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,310,0.006245642918248215,0.004231158483663577,0.0020144844345846387
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,311,-0.0005442566353232135,0.004231158483663577,-0.00477541511898679
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,312,0.0050998095849148824,0.004231158483663577,0.0008686511012513057
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,5,0.00877540482301012,0.004231158483663577,0.004544246339346544
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,7,0.0049137976801529775,0.004231158483663577,0.0006826391964894008
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,8,0.0071608214896767865,0.004231158483663577,0.0029296630060132098
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,attribute_id,96,0.0009281826007878981,0.004231158483663577,-0.0033029758828756785
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,class_id,104,0.02563896267723708,0.02616288011877205,-0.0005239174415349705
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,class_id,108,0.02026528542855983,0.02616288011877205,-0.00589759469021222
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,class_id,11,0.026907718877633907,0.02616288011877205,0.0007448387588618564
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,class_id,123,0.029026133403531985,0.02616288011877205,0.002863253284759934
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,class_id,125,0.032143668452090886,0.02616288011877205,0.005980788333318835
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,class_id,130,0.02909945490897383,0.02616288011877205,0.00293657479020178
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,class_id,131,0.016366133251241536,0.02616288011877205,-0.009796746867530515
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,class_id,150,0.026184923934547022,0.02616288011877205,2.2043815774971248e-05
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,class_id,159,0.02076834701046599,0.02616288011877205,-0.005394533108306062
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,class_id,194,0.03083077521639748,0.02616288011877205,0.00466789509762543
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,class_id,195,0.024692912656351533,0.02616288011877205,-0.0014699674624205177
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,class_id,25,0.020028147444711323,0.02616288011877205,-0.006134732674060728
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,class_id,36,0.030473599725587122,0.02616288011877205,0.0043107196068150715
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,class_id,56,0.01544801221079319,0.02616288011877205,-0.01071486790797886
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,class_id,65,0.023388544966293053,0.02616288011877205,-0.0027743351524789975
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,class_id,67,0.02783333206424627,0.02616288011877205,0.0016704519454742196
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,class_id,73,0.030688438036642538,0.02616288011877205,0.0045255579178704874
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,class_id,78,0.02284707083826465,0.02616288011877205,-0.0033158092805074015
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,class_id,92,0.028364893715770917,0.02616288011877205,0.002202013596998866
selector_target_difference::raw_yes_minus_no::vision.late::logit_concept,raw_yes_minus_no,vision.late,selector_target_difference,logit_concept,,class_id,99,0.0422612475561009,0.02616288011877205,0.016098367437328853
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,100,0.12445211113028141,0.12657654916373212,-0.002124438033450707
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,101,0.10779933335250363,0.12657654916373212,-0.018777215811228487
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,102,0.14735141668583698,0.12657654916373212,0.020774867522104862
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,103,0.12247294446361476,0.12657654916373212,-0.004103604700117364
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,104,0.10896848017790046,0.12657654916373212,-0.017608068985831657
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,105,0.11509013196361476,0.12657654916373212,-0.011486417200117366
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,107,0.12899824208266236,0.12657654916373212,0.0024216929189302405
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,111,0.13648336113028142,0.12657654916373212,0.0099068119665493
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,117,0.13751538273521968,0.12657654916373212,0.01093883357148756
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,118,0.13336877779694808,0.12657654916373212,0.006792228633215963
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,120,0.1299396111302814,0.12657654916373212,0.0033630619665492856
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,2,0.12052850001917031,0.12657654916373212,-0.006048049144561807
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,294,0.12348856946361475,0.12657654916373212,-0.0030879797001173714
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,295,0.12278544446361475,0.12657654916373212,-0.0037911047001173703
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,299,0.13501924075991104,0.12657654916373212,0.008442691596178914
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,305,0.1388452270723104,0.12657654916373212,0.012268677908578274
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,306,0.1280458611302814,0.12657654916373212,0.001469311966549286
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,308,0.1252333611302814,0.12657654916373212,-0.0013431880334507096
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,309,0.13980512038954068,0.12657654916373212,0.01322857122580856
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,310,0.11250270636837666,0.12657654916373212,-0.014073842795355465
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,311,0.12509013196361476,0.12657654916373212,-0.001486417200117357
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,312,0.12216044446361475,0.12657654916373212,-0.004416104700117371
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,5,0.12733405557472585,0.12657654916373212,0.0007575064109937302
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,7,0.1290205635112338,0.12657654916373212,0.0024440143475016884
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,8,0.1309521111302814,0.12657654916373212,0.004375561966549285
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,attribute_id,96,0.11773914816731845,0.12657654916373212,-0.008837400996413669
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,104,0.07538865338258842,0.07651908430472884,-0.0011304309221404213
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,108,0.07464841302474937,0.07651908430472884,-0.0018706712799794745
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,11,0.07568757777690754,0.07651908430472884,-0.0008315065278212963
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,123,0.08693403702398357,0.07651908430472884,0.01041495271925473
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,125,0.07433409641725842,0.07651908430472884,-0.002184987887470416
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,130,0.06538436749425647,0.07651908430472884,-0.011134716810472373
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,131,0.0803741259616054,0.07651908430472884,0.0038550416568765566
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,150,0.08281477075936368,0.07651908430472884,0.0062956864546348384
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,159,0.06861276183079225,0.07651908430472884,-0.007906322473936592
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,194,0.08200410966652742,0.07651908430472884,0.005485025361798582
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,195,0.07273096750121832,0.07651908430472884,-0.003788116803510516
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,25,0.06783395935585491,0.07651908430472884,-0.008685124948873926
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,36,0.08707995030980228,0.07651908430472884,0.010560866005073444
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,56,0.06616637894649818,0.07651908430472884,-0.010352705358230657
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,65,0.08274395570088415,0.07651908430472884,0.00622487139615531
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,67,0.09136838134833611,0.07651908430472884,0.014849297043607268
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,73,0.08372533166684071,0.07651908430472884,0.007206247362111867
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,78,0.07012941152795182,0.07651908430472884,-0.006389672776777017
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,92,0.0726982114574631,0.07651908430472884,-0.0038208728472657466
selector_difference::raw_yes_minus_no::vision.late::target_0,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,0,class_id,99,0.06972222494169451,0.07651908430472884,-0.006796859363034327
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,100,0.14357603013452763,0.14516525333448171,-0.0015892231999540818
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,101,0.12696491902341653,0.14516525333448171,-0.018200334311065186
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,102,0.16177915513452765,0.14516525333448171,0.016613901800045933
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,103,0.1457188872773848,0.14516525333448171,0.0005536339429030868
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,104,0.12571888727738478,0.14516525333448171,-0.01944636605709693
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,105,0.1382505093011943,0.14516525333448171,-0.006914744033287401
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,107,0.15109835156309906,0.14516525333448171,0.005933098228617345
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,111,0.1563653819863795,0.14516525333448171,0.01120012865189779
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,117,0.16249192519625605,0.14516525333448171,0.017326671861774334
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,118,0.16131908569008319,0.14516525333448171,0.016153832355601472
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,120,0.14665103013452765,0.14516525333448171,0.0014857768000459404
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,2,0.11326353013452764,0.14516525333448171,-0.031901723199954074
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,294,0.1317270718011943,0.14516525333448171,-0.013438181533287408
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,295,0.13971491902341654,0.14516525333448171,-0.005450334311065175
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,299,0.15181677087526838,0.14516525333448171,0.006651517540786661
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,305,0.15223545042438272,0.14516525333448171,0.007070197089901004
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,306,0.1448989468011943,0.14516525333448171,-0.00026630653328740816
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,308,0.1409067593011943,0.14516525333448171,-0.004258494033287402
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,309,0.15300890050489802,0.14516525333448171,0.007843647170416301
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,310,0.14641829203928955,0.14516525333448171,0.001253038704807835
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,311,0.14540871242619433,0.14516525333448171,0.00024345909171261115
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,312,0.14988555394405145,0.14516525333448171,0.004720300609569739
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,5,0.14715241902341653,0.14516525333448171,0.001987165688934811
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,7,0.1509755837059562,0.14516525333448171,0.0058103303714744925
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,8,0.14644061346786097,0.14516525333448171,0.0012753601333792552
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,attribute_id,96,0.140508900504898,0.14516525333448171,-0.00465635282958371
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,104,0.08737215760756056,0.08248542906746031,0.004886728540100249
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,108,0.08324032738095238,0.08248542906746031,0.0007548983134920695
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,11,0.0828831926822264,0.08248542906746031,0.0003977636147660807
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,123,0.0838903492455096,0.08248542906746031,0.0014049201780492876
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,125,0.07873524958228906,0.08248542906746031,-0.0037501794851712567
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,130,0.07115265376984127,0.08248542906746031,-0.011332775297619044
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,131,0.0839142126148705,0.08248542906746031,0.0014287835474101895
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,150,0.07534379568713451,0.08248542906746031,-0.007141633380325807
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,159,0.08658568622076024,0.08248542906746031,0.004100257153299924
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,194,0.08420261265142022,0.08248542906746031,0.0017171835839599053
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,195,0.07434504229323308,0.08248542906746031,-0.008140386774227237
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,25,0.08504496919381788,0.08248542906746031,0.0025595401263575623
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,36,0.0904030910609858,0.08248542906746031,0.00791766199352549
selector_difference::raw_yes_minus_no::vision.late::target_1,raw_yes_minus_no,vision.late,selector_difference_by_target,vision_cls_attention_minus_logit_concept,1,class_id,56,0.06934001670843776,0.08248542906746031,-0.013145412359022557
